Taxon,SubGroup,Common Name,Scientific Name,Status(TBD),Locality,Source,Source Date,Notes
Animalia,Terrestrial Plant,Boreal startwort,Stellaria borealis ssp. borealis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Long-stalked starwort/Longstalk starwort,Stellaria longipes,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Chickweed/Starwort,Stellaria sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Fischer’s chickweed,Cerastium fischerianum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Field chickweed,Cerastium arvense,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Mouse-ear chickweed,Cerastium spp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic pearlwort,Sagina saginoides,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Stickystem pearlwort,Sagina maxima ssp. crassicaulis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pearlwort,Sagina sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Sandwort/Longpod stitchwort,Minuartia macrocarpa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic stitchwort,Minuartia arctica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Twinflower sandwort,Minuartia obtusiloba,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Boreal sandwort/Reddish sandwort/Beautiful sandwort,Minuartia rubella,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Stitchwort,Minuartia spp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Beach greens/Seabeach sandwort/Sea purslane/Seaside sand plant,Honckenya peploides,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Slender mountain sandwort,Arenaria capillaris,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Grove sandwort/Blunt-leaved sandwort/Bluntleaf sandwort,Moehringia lateriflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Merckia,Wilhelmsia physodes,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Canadian sandspurry,Spergularia canadensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Moss campion/Cushion pink,Silene acaulis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Apetalous catchfly,Silene uralensis ssp. uralensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic catchfly,Silene involucrata ssp. involucrata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bladder campion,Silene sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Wild carnation/Boreal carnation,Dianthus repens,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow pond lily/Yellow water lily/Spatterdock/Rocky Mountain pond lily,Nuphar lutea ssp. polysepala,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hornwort/Coon's tail,Ceratophyllum demersum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine white marsh marigold/White marsh marigold,Caltha leptosepala,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow marsh marigold,Caltha palustris,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow marsh marigold,Caltha palustris var. palustris,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow marsh marigold,Caltha palustris var. radicans,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Fern-leaved goldthread/Fernleaf goldthread,Coptis aspleniifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Three-leaved goldthread/Threeleaf goldthread,Coptis trifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Red baneberry/Snakeberry,Actaea rubra,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Red baneberry/Snakeberry,Actaea rubra ssp. arguta,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Western columbine,Aquilegia formosa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Tall larkspur/Glaucous larkspur/Sierra larkspur,Delphinium glaucum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Mountain monkshood/Larkspurleaf monkshood,Aconitum delphiniifolium,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Larkspurleaf monkshood,Anconitum delphiniifolium ssp. delphiniifolium,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow anemone/Richardson's anemone / Yellow thimbleweed,Anemone richardsonii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Northern anemone/Small-flowered anemone,Anemone parviflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Narcissus anemone/Narcissus-flowered anemone,Anemone narcissiflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Narcissus anemone,Anemone narcissiflora var. monantha,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Cut-leaf anemone/Pacific anemone,Anemone multifida,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Drummond's anemone,Anemone drummondii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,High northern buttercup,Ranunculus hyperboreus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Lapland buttercup,Ranunculus lapponicus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Shore buttercup/Alkali buttercup/Marsh buttercup,Ranunculus cymbalaria,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Mountain buttercup/Subalpine buttercup/Snowpatch buttercup/Eschscholtz's buttercup,Ranunculus eschscholtzii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Snow buttercup,Ranunculus nivalis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Littleleaf buttercup,Ranunculus abortivus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Little buttercup/Small-flowered buttercup/Idaho buttercup,Ranunculus uncinatus var. parviflorus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Western buttercup,Ranunculus occidentalis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Buttercup,Ranunculus spp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine meadow rue,Thalictrum alpinum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Few-flowered meadow rue/Fewflower meadow rue,Thalictrum sparsiflorum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hulten's meadow rue,Thalictrum hultenii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Meadow rue,Thalictrum sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,White poppy/Pale poppy,Papaver alboroseum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Blue corydalis/Fewflower fumewort,Corydalis pauciflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic pennycress,Thlaspi arcticum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Danish scurvy grass,Cochlearia groenlandica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,American sea rocket,Cakile edentula,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bird's rape/Field mustard,Brassica rapa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Winter cress/American yellow rocket,Barbarea orthoceras,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow cress,Rorippa sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hispid yellow cress,Rorippa palustris ssp. hispida,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hoary yellow cress,Rorippa barbareifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine bitter cress,Cardamine bellidifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pennsylvania bitter cress,Cardamine pensylvanica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Cuckoo flower,Cardamine pratensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Cuckoo flower,Cardamine pratensis var. angustifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Kamchatka rock cress/Few-seeded bitter cress/Little western bitter cress/Wild water cress/Umbel bitter cress,Cardamine oligosperma,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Shepherd's purse,Capsella bursa-pastoris,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow arctic draba,Draba nivalis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Lance-fruited draba/Lancepod draba,Draba lonchocarpa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Rainier draba,Draba ruaxes,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Palander's draba,Draba palanderiana,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellowstone draba,Draba incerta,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine draba,Draba alpina,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Milky draba,Draba lactea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alaska draba,Draba stenoloba,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,White draba/Boreal draba,Draba borealis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Golden draba,Draba aurea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Woodland draba,Draba nemorosa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic draba/North Pacific draba,Draba hyperborea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Draba,Draba spp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Kamchatka rockcress,Arabis kamchatica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hairy arabis/Eschscholtz's rockcress,Arabis eschscholtziana,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Creamflower rockcress,Arabis hirsuta var. pycnocarpa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Spreadingpod rockcress,Arabis divaricarpa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Holboell's rockcress,Arabis holboellii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Wormseed mustard/Wormseed wallflower,Erysimum cheiranthoides,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Shy wallflower,Erysimum inconspicuum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow Rocket/Wallflower,Erysimum sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Great sundew/English sundew,Drosera anglica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Round-leaved sundew/Roundleaf sundew,Drosera rotundifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Roseroot/Ledge stonecrop,Rhodiola integrifolia ssp. integrifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Leather-leaved saxifrage/Fireleaf leptarrhena,Leptarrhena pyrolifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Purple mountain saxifrage,Saxifraga oppositilofia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Cushion saxifrage/Ciliate saxifrage,Saxifraga eschscholtzii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Thymeleaf saxifrage,Saxifraga serpyllifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bog saxifrage/Yellow marsh saxifrage,Saxifraga hirculus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Spotted saxifrage/Yellowdot saxifrage,Saxifraga bronchialis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Funston's saxifrage,Saxifraga bronchialis ssp. funstonii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Prickly saxifrage/Three-toothed saxifrage,Saxifraga tricuspidata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Heart-leaved saxifrage/Cordate-leaved saxifrage/Heartleaf saxifrage,Saxifraga nelsoniana ssp. nelsoniana,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Cordate-leaved saxifrage/Pacific saxifrage,Saxifraga nelsoniana ssp. pacifica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Brook saxifrage/Weak saxifrage,Saxifraga rivularis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Red-stemmed saxifrage/Redstem saxifrage,Saxifraga lyallii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Snow saxifrage/Alpine saxifrage,Saxifraga nivalis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Coast saxifrage/Coastal saxifrage/Russethair saxifrage,Saxifraga ferruginea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Grained saxifrage/Leafystem saxifrage,Saxifraga foliolosa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Tufted alpine saxifrage,Saxifraga caespitosa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Foam flower/Lace flower/Threeleaf foamflower,Tiarella trifoliata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Smooth alum root/Alpine heuchera,Heuchera glabra,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Fringe cups/Bigflower tellima,Tellima grandiflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Five-stamened mitrewort,Mitella pentandra,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Northern water carpet/Northern golden saxifrage,Chrysosplenium tetradrum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Water carpet,Chrysosplenium sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Grass-of-Parnassus,Parnassia palustris,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Northern grass-of-Parnassus/Bog star / Marsh grass-of-Parnassus,Parnassia palustris var. tenuis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Kotzebue's grass-of-Parnassus,Parnassia kotzebuei,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Stink currant,Ribes bracteosum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Northern black currant,Ribes hudsonianum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Skunk currant,Ribes glandulosum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Trailing black currant/Trailing currant,Ribes laxiflorum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Northern red currant/Red currant,Ribes triste,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Currant,Ribes spp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alaska spiraea/Beauverd's spiraea,Spiraea stevenii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Partridgefoot,Luetkea pectinata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Goatsbeard/Bride's feathers,Aruncus dioicus var. vulgaris,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Oregon crab apple,Malus fusca,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Greene's mountain ash,Sorbus scopulina,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Native mountain ash/Western mountain ash,Sorbus sitchensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Serviceberry/Saskatoon serviceberry,Amelanchier alnifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pacific serviceberry,Amelanchier florida,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Serviceberry,Amelanchier sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Trailing Raspberry/Strawberryleaf raspberry,Rubus pedatus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Cloudberry,Rubus chamaemorus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Nagoonberry/Arctic blackberry/Dewberry,Rubus arcticus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic blackberry,Rubus arcticus ssp. arcticus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Dwarf raspberry,Rubus arcticus ssp. acaulis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Common raspberry/American red raspberry,Rubus idaeus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Salmonberry,Rubus spectabilis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Coastal strawberry/Pacific beach strawberry,Fragaria chiloensis ssp. pacifica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Strawberry,Fragaria sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Marsh five-finger/Purple marsh locks,Comarum palustre,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Tundra rose/Shrubby cinquefoil,Dasiphora floribunda,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Villous cinquefoil,Potentilla villosa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,One-flowered cinquefoil,Potentilla uniflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic cinquefoil,Potentilla nana,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Norwegian cinquefoil,Potentilla norvegica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hooker's cinquefoil,Potentilla hookeriana ssp. hookeriana,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Staghorn cinquefoil,Potentilla bimundorum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Diverse-leaved cinquefoil/Varileaf cinquefoil,Potentilla diversifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Cinquefoil,Potentilla sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Silverweed cinquefoil,Argentina anserina,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pacific silverweed,Argentina egedii ssp. egedii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Creeping sibbaldia,Sibbaldia procumbens,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow geum/Large-leaved avens/Largeleaf avens,Geum macrophyllum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Caltha-leaved avens/Calthaleaf avens,Geum calthifolium,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Ross' geum/Ross' avens,Geum rossii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Yellow dryas/Yellow mountain avens/Drummond's mountain avens,Dryas drummondii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,White dryas/Eightpetal mountain avens,Dryas octopetala,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Entire-leaved mountain avens/Entireleaf mountain avens,Dryas integrifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Entireleaf mountain avens,Dryas integrifolia ssp. integrifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Menzies' burnet,Sanguisorba menziesii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Sitka burnet/Sitka great burnet/Canadian burnet,Sanguisorba canadensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Burnet,Sanguisorba sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Prickly rose/Wild rose,Rosa acicularis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Nootka rose,Rosa nutkana,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Arctic lupine,Lupinus arcticus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Nootka lupine,Lupinus nootkatensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alsike clover,Trifolium hybridum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,White clover,Trifolium repens,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Red clover,Trifolium pratense,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Clover,Trifolum spp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine milk vetch,Astragalus alpinus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Blackish oxytrope/Purple oxytrope,Oxytropis nigrescens,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Field locoweed,Oxytropis campestris,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Field locoweed,Oxytropis campestris var. varians,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Alpine sweet vetch,Hedysarum alpinum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Beach peavine/Beach pea,Lathyrus japonicus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Vetchling/Marsh pea,Lathyrus palustris,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Wild geranium/Woolly geranium/Sticky geranium,Geranium erianthum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Western touch-me-notopilotus/Common touch-me-not/Jewelweed,Impatiens noli-tangere,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pioneer violet/Stream violet/Yellow wood violet,Viola glabella,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Aleutian violet/Alaska violet,Viola langsdorfii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hookedspur violet/Western dog violet/Early blue violet,Viola adunca,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Selkirk's violet,Viola selkirkii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Dwarf marsh violet,Viola epipsila ssp. repens,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Violet,Viola sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Soapberry/Russet buffalo berry,Shepherdia canadensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Tall fireweed,Chamerion angustifolium ssp. angustifolium,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Dwarf fireweed/River beauty,Chamerion latifolium,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Marsh willow herb,Epilobium palustre,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pimpernel willow herb,Epilobium anagallidifolium,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Willow herb,Epilobium behringianum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hornemann's willow herb,Epilobium hornemannii ssp. behringianum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Small-leaved fireweed/Fringed willow herb,Epilobium ciliatum ssp. ciliatum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Fringed willow herb/Glandular willow herb,Epilobium ciliatum ssp. glandulosum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Willow herb,Epilobium sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Small enchanter's nightshade,Circaea alpina,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Common mare's tail,Hippuris vulgaris,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Four-leaved mare's tail/Fourleaf mare's tail,Hippuris tetraphylla,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Devil's club,Oplopanax horridus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Purple sweet cicely/Purple sweet root,Osmorhiza purpurea,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Blunt-fruited sweet cicely/Bluntseed sweet root,Osmorhiza depauperata,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Thoroughwax/American thorow wax,Bupleurum americanum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Western water hemlock/Douglas' water hemlock,Cicuta douglasii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Mackenzie's water hemlock,Cicuta virosa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Jakutsk snow parsley,Cnidium cnidiifolium,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Beach lovage/Scotch lovage/Sea lovage/Scotch licorice root/Scottish licorice root,Ligusticum scoticum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hulten's licorice root,Ligusticum scoticum ssp. hultenii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pacific hemlock parsley,Conioselinum gmelinii,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Angelica/Seawatch angelica/Seacoast angelica,Angelica lucida,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Kneeling angelica,Angelica genuflexa,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Common cow parsnip/Pushki or Pootschki,Heracleum maximum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Swedish dwarf cornel/Lapland cornel,Cornus suecica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Bunchberry/Dwarf dogwood/Canadian dwarf cornel/Bunchberry dogwood,Cornus canadensis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Hybrid dwarf dogwood,Cornus canadensis x suecica,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pipsissewa,Chimaphila umbellata ssp. occidentalis,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pink wintergreen/Pink pyrola/Liverleaf wintergreen/Woodland wintergreen,Pyrola asarifolia,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Large-flowered wintergreen/Arctic wintergreen,Pyrola grandiflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Small pyrola/Snowline wintergreen,Pyrola minor,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Round-leafed pyrola/Green-flowered wintergreen,Pyrola chlorantha,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Pyrola/Wintergreen,Pyrola sp.,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,One-sided wintergreen/Sidebells wintergreen,Orthilia secunda,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Shy maiden/Single delight,Moneses uniflora,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Black crowberry/Moss berry,Empetrum nigrum,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Copper flower/Copperbush,Cladothamnus pyrolaeflorus,Present,Kachemak_Bay,5,2003,
Animalia,Terrestrial Plant,Northern Labrador tea/Marsh Labrador tea,Ledum palustre ssp. decumbens,Present,Kachemak_Bay,5,2003,
